# protein_xref_1	protein_xref_2	alternative_identifiers_1	alternative_identifiers_2	protein_alias_1	protein_alias_2	detection_method	author_name	pmid	protein_taxid_1	protein_taxid_2	interaction_type	source_database_id	database_identifier	confidence
uniprotkb:Q12959	uniprotkb:P27962	intact:EBI-357481|uniprotkb:Q12958|uniprotkb:A5YKK7|uniprotkb:B7ZMM0|uniprotkb:B9EIQ5|uniprotkb:D3DXB8|uniprotkb:D3DXB9|uniprotkb:B4DGU1|uniprotkb:B4DGZ8|uniprotkb:E7EWL7|uniprotkb:E9PG21	intact:EBI-11793889	psi-mi:dlg1_human(display_long)|uniprotkb:DLG1(gene name)|psi-mi:DLG1(display_short)|uniprotkb:Synapse-associated protein 97(gene name synonym)|uniprotkb:hDlg(gene name synonym)	psi-mi:ve6_hpvme(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0084(phage display)	Ivarsson et al. (2014)	imex:IM-25074|pubmed:24550280	9606	10602	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-11793899|imex:IM-25074-14	intact-miscore:0.40
uniprotkb:P55084	uniprotkb:P17382	uniprotkb:ECHB_HUMAN	uniprotkb:VE1_HPV31	uniprotkb:ECHB_HUMAN	uniprotkb:VE1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23997|virhostnet-nrid:22856	virhostnet-miscore:0.32715574
uniprotkb:Q13547	uniprotkb:P17387	intact:EBI-301834|uniprotkb:Q92534	intact:EBI-7153136|intact:MINT-1173877	psi-mi:hdac1_human(display_long)|uniprotkb:HDAC1(gene name)|psi-mi:HDAC1(display_short)|uniprotkb:RPD3L1(gene name synonym)	psi-mi:ve7_hpv31(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0096(pull down)	Longworth et al. (2004)	pubmed:15016876|mint:MINT-5216961|doi:10.1128/JVI.78.7.3533-3541.2004	9606	10585	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0471(MINT)	intact:EBI-7153130|mint:MINT-73521	intact-miscore:0.44
uniprotkb:Q13547	uniprotkb:P17387	uniprotkb:HDAC1_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:HDAC1_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0096(pull down)	-	pubmed:15016876	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:29478|virhostnet-nrid:27484	virhostnet-miscore:0.32715574
uniprotkb:Q92769	uniprotkb:P17387	intact:EBI-301821|uniprotkb:Q5SRI8|uniprotkb:Q5SZ86|uniprotkb:Q8NEH4|uniprotkb:B4DL58|uniprotkb:E1P561|uniprotkb:B3KRS5	intact:EBI-7153136|intact:MINT-1173877	psi-mi:hdac2_human(display_long)|uniprotkb:HDAC2(gene name)|psi-mi:HDAC2(display_short)	psi-mi:ve7_hpv31(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0096(pull down)	Longworth et al. (2004)	pubmed:15016876|mint:MINT-5216961|doi:10.1128/JVI.78.7.3533-3541.2004	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7153208|mint:MINT-73522	intact-miscore:0.40
uniprotkb:Q92769	uniprotkb:P17383	uniprotkb:HDAC2_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:HDAC2_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26370|virhostnet-nrid:25125	virhostnet-miscore:0.32715574
uniprotkb:P10321	uniprotkb:P17385	uniprotkb:1C07_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:1C07_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24277|virhostnet-nrid:23134	virhostnet-miscore:0.32715574
uniprotkb:P55795	uniprotkb:P17388	uniprotkb:HNRH2_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:HNRH2_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26451|virhostnet-nrid:25191	virhostnet-miscore:0.32715574
uniprotkb:P14866	uniprotkb:P17388	uniprotkb:HNRPL_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:HNRPL_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:25878|virhostnet-nrid:24674	virhostnet-miscore:0.32715574
uniprotkb:P25686	uniprotkb:P17385	uniprotkb:DNJB2_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:DNJB2_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24288|virhostnet-nrid:23145	virhostnet-miscore:0.32715574
uniprotkb:P04792	uniprotkb:P17389	uniprotkb:HSPB1_HUMAN	uniprotkb:VL2_HPV31	uniprotkb:HSPB1_HUMAN	uniprotkb:VL2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24266|virhostnet-nrid:23123	virhostnet-miscore:0.32715574
uniprotkb:P25685	uniprotkb:P17385	uniprotkb:DNJB1_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:DNJB1_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6290|virhostnet-nrid:6259	virhostnet-miscore:0.32715574
uniprotkb:Q12905	uniprotkb:P17388	uniprotkb:ILF2_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:ILF2_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26381|virhostnet-nrid:25136	virhostnet-miscore:0.32715574
uniprotkb:O00505	uniprotkb:P17388	uniprotkb:IMA4_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:IMA4_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24179|virhostnet-nrid:23036	virhostnet-miscore:0.32715574
uniprotkb:Q14739	uniprotkb:P17389	uniprotkb:LBR_HUMAN	uniprotkb:VL2_HPV31	uniprotkb:LBR_HUMAN	uniprotkb:VL2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24260|virhostnet-nrid:23117	virhostnet-miscore:0.32715574
uniprotkb:P27816	uniprotkb:P17387	uniprotkb:MAP4_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:MAP4_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24036|virhostnet-nrid:22894	virhostnet-miscore:0.32715574
uniprotkb:Q99733	uniprotkb:P17388	uniprotkb:NP1L4_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:NP1L4_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24347|virhostnet-nrid:23204	virhostnet-miscore:0.32715574
uniprotkb:Q99567	uniprotkb:P17383	uniprotkb:NUP88_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:NUP88_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6287|virhostnet-nrid:6256	virhostnet-miscore:0.32715574
uniprotkb:P06576	uniprotkb:P17385	uniprotkb:ATPB_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:ATPB_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23966|virhostnet-nrid:22825	virhostnet-miscore:0.32715574
uniprotkb:Q9BT78	uniprotkb:P17383	uniprotkb:CSN4_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:CSN4_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24129|virhostnet-nrid:22986	virhostnet-miscore:0.32715574
uniprotkb:Q53GQ0	uniprotkb:P17387	uniprotkb:DHB12_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:DHB12_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24148|virhostnet-nrid:23005	virhostnet-miscore:0.32715574
uniprotkb:Q9H0S4	uniprotkb:P17383	uniprotkb:DDX47_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:DDX47_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24062|virhostnet-nrid:22919	virhostnet-miscore:0.32715574
uniprotkb:P30049	uniprotkb:P17385	uniprotkb:ATPD_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:ATPD_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24190|virhostnet-nrid:23047	virhostnet-miscore:0.32715574
uniprotkb:O95071	uniprotkb:P17383	uniprotkb:UBR5_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:UBR5_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23935|virhostnet-nrid:22794	virhostnet-miscore:0.32715574
uniprotkb:P24539	uniprotkb:P17385	uniprotkb:AT5F1_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:AT5F1_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24264|virhostnet-nrid:23121	virhostnet-miscore:0.32715574
uniprotkb:Q9Y2X3	uniprotkb:P17388	uniprotkb:NOP58_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:NOP58_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26380|virhostnet-nrid:25135	virhostnet-miscore:0.32715574
uniprotkb:Q01813	uniprotkb:P17387	uniprotkb:PFKAP_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:PFKAP_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26996|virhostnet-nrid:25703	virhostnet-miscore:0.32715574
uniprotkb:P18859	uniprotkb:P17385	uniprotkb:ATP5J_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:ATP5J_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23963|virhostnet-nrid:22822	virhostnet-miscore:0.32715574
uniprotkb:P53350	uniprotkb:P17389	uniprotkb:PLK1_HUMAN	uniprotkb:VL2_HPV31	uniprotkb:PLK1_HUMAN	uniprotkb:VL2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24332|virhostnet-nrid:23189	virhostnet-miscore:0.32715574
uniprotkb:O15162	uniprotkb:P17385	uniprotkb:PLS1_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:PLS1_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:25873|virhostnet-nrid:24669	virhostnet-miscore:0.32715574
uniprotkb:P48047	uniprotkb:P17385	uniprotkb:ATPO_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:ATPO_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24308|virhostnet-nrid:23165	virhostnet-miscore:0.32715574
uniprotkb:P52434	uniprotkb:P17387	uniprotkb:RPAB3_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:RPAB3_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26088|virhostnet-nrid:24851	virhostnet-miscore:0.32715574
uniprotkb:P63151	uniprotkb:P17386	uniprotkb:2ABA_HUMAN	uniprotkb:VE6_HPV31	uniprotkb:2ABA_HUMAN	uniprotkb:VE6_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:25872|virhostnet-nrid:24668	virhostnet-miscore:0.32715574
uniprotkb:Q9H0A0	uniprotkb:P17383	uniprotkb:NAT10_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:NAT10_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:25863|virhostnet-nrid:24659	virhostnet-miscore:0.32715574
uniprotkb:Q9H0A0	uniprotkb:P0DKB0	uniprotkb:NAT10_HUMAN	uniprotkb:VE8E2_HPV31	uniprotkb:NAT10_HUMAN	uniprotkb:VE8E2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6277|virhostnet-nrid:6246	virhostnet-miscore:0.32715574
uniprotkb:Q5H9R7	uniprotkb:P17386	uniprotkb:PP6R3_HUMAN	uniprotkb:VE6_HPV31	uniprotkb:PP6R3_HUMAN	uniprotkb:VE6_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24306|virhostnet-nrid:23163	virhostnet-miscore:0.32715574
uniprotkb:Q9NXG2	uniprotkb:P17383	uniprotkb:THUM1_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:THUM1_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6295|virhostnet-nrid:6264	virhostnet-miscore:0.32715574
uniprotkb:Q9NXG2	uniprotkb:P0DKB0	uniprotkb:THUM1_HUMAN	uniprotkb:VE8E2_HPV31	uniprotkb:THUM1_HUMAN	uniprotkb:VE8E2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24150|virhostnet-nrid:23007	virhostnet-miscore:0.32715574
uniprotkb:Q9BV68	uniprotkb:P17385	uniprotkb:RN126_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:RN126_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:12706|virhostnet-nrid:11972	virhostnet-miscore:0.32715574
uniprotkb:P17612	uniprotkb:P17383	uniprotkb:KAPCA_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:KAPCA_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24181|virhostnet-nrid:23038	virhostnet-miscore:0.32715574
uniprotkb:Q9H3U1	uniprotkb:P17385	uniprotkb:UN45A_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:UN45A_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24017|virhostnet-nrid:22875	virhostnet-miscore:0.32715574
uniprotkb:Q9NQ55	uniprotkb:P17383	uniprotkb:SSF1_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:SSF1_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6284|virhostnet-nrid:6253	virhostnet-miscore:0.32715574
uniprotkb:P25789	uniprotkb:P17387	uniprotkb:PSA4_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:PSA4_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24327|virhostnet-nrid:23184	virhostnet-miscore:0.32715574
uniprotkb:P82650	uniprotkb:P17383	uniprotkb:RT22_HUMAN	uniprotkb:VE2_HPV31	uniprotkb:RT22_HUMAN	uniprotkb:VE2_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24125|virhostnet-nrid:22982	virhostnet-miscore:0.32715574
uniprotkb:Q99436	uniprotkb:P17386	uniprotkb:PSB7_HUMAN	uniprotkb:VE6_HPV31	uniprotkb:PSB7_HUMAN	uniprotkb:VE6_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:25861|virhostnet-nrid:24657	virhostnet-miscore:0.32715574
uniprotkb:P55036	uniprotkb:P17386	uniprotkb:PSMD4_HUMAN	uniprotkb:VE6_HPV31	uniprotkb:PSMD4_HUMAN	uniprotkb:VE6_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24034|virhostnet-nrid:22892	virhostnet-miscore:0.32715574
uniprotkb:Q9NQC3	uniprotkb:P17385	uniprotkb:RTN4_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:RTN4_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24232|virhostnet-nrid:23089	virhostnet-miscore:0.32715574
uniprotkb:O00231	uniprotkb:P17386	uniprotkb:PSD11_HUMAN	uniprotkb:VE6_HPV31	uniprotkb:PSD11_HUMAN	uniprotkb:VE6_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23951|virhostnet-nrid:22810	virhostnet-miscore:0.32715574
uniprotkb:O00232	uniprotkb:P17388	uniprotkb:PSD12_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:PSD12_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26372|virhostnet-nrid:25127	virhostnet-miscore:0.32715574
uniprotkb:Q9HAV4	uniprotkb:P17385	uniprotkb:XPO5_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:XPO5_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24135|virhostnet-nrid:22992	virhostnet-miscore:0.32715574
uniprotkb:Q9HCK8	uniprotkb:P17387	uniprotkb:CHD8_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:CHD8_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23362|virhostnet-nrid:22247	virhostnet-miscore:0.32715574
uniprotkb:P43487	uniprotkb:P17385	uniprotkb:RANG_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:RANG_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24112|virhostnet-nrid:22969	virhostnet-miscore:0.32715574
uniprotkb:P46060	uniprotkb:P17382	uniprotkb:RAGP1_HUMAN	uniprotkb:VE1_HPV31	uniprotkb:RAGP1_HUMAN	uniprotkb:VE1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23952|virhostnet-nrid:22811	virhostnet-miscore:0.32715574
uniprotkb:Q14257	uniprotkb:P17386	intact:EBI-356710|uniprotkb:A8MTG6|uniprotkb:Q53XN8|uniprotkb:F8WCY5	intact:EBI-8516807|intact:MINT-245922	psi-mi:rcn2_human(display_long)|uniprotkb:RCN2(gene name)|psi-mi:RCN2(display_short)|uniprotkb:ERC55(gene name synonym)|uniprotkb:Calcium-binding protein ERC-55(gene name synonym)|uniprotkb:E6-binding protein(gene name synonym)	psi-mi:ve6_hpv31(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0096(pull down)	Chen et al. (1995)	mint:MINT-5220463|pubmed:7624774|doi:10.1126/science.7624774	9606	10585	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0471(MINT)	intact:EBI-8591665|mint:MINT-73442	intact-miscore:0.44
uniprotkb:P35251	uniprotkb:P17388	uniprotkb:RFC1_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:RFC1_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24350|virhostnet-nrid:23207	virhostnet-miscore:0.32715574
uniprotkb:Q99942	uniprotkb:P17385	uniprotkb:RNF5_HUMAN	uniprotkb:VE5_HPV31	uniprotkb:RNF5_HUMAN	uniprotkb:VE5_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24193|virhostnet-nrid:23050	virhostnet-miscore:0.32715574
uniprotkb:P83881	uniprotkb:P17388	uniprotkb:RL36A_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:RL36A_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:6400|virhostnet-nrid:6369	virhostnet-miscore:0.32715574
uniprotkb:P46781	uniprotkb:P17388	uniprotkb:RS9_HUMAN	uniprotkb:VL1_HPV31	uniprotkb:RS9_HUMAN	uniprotkb:VL1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24362|virhostnet-nrid:23219	virhostnet-miscore:0.32715574
uniprotkb:P31350	uniprotkb:P17387	uniprotkb:RIR2_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:RIR2_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24312|virhostnet-nrid:23169	virhostnet-miscore:0.32715574
uniprotkb:P31040	uniprotkb:P17387	uniprotkb:SDHA_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:SDHA_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:23991|virhostnet-nrid:22850	virhostnet-miscore:0.32715574
uniprotkb:P21912	uniprotkb:P17387	uniprotkb:SDHB_HUMAN	uniprotkb:VE7_HPV31	uniprotkb:SDHB_HUMAN	uniprotkb:VE7_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24175|virhostnet-nrid:23032	virhostnet-miscore:0.32715574
uniprotkb:Q9UBV2	uniprotkb:P17382	uniprotkb:SE1L1_HUMAN	uniprotkb:VE1_HPV31	uniprotkb:SE1L1_HUMAN	uniprotkb:VE1_HPV31	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:30209081	9606	10585	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:24137|virhostnet-nrid:22994	virhostnet-miscore:0.32715574
