Human	Herpes
Q14576	Herpes:P10228
Q14576	Herpes:P32888
Q14576	Herpes:P10205
Q14676	Herpes:P08393
Q14683	Herpes:P04296
Q15007	Herpes:P10240
Q15056	Herpes:P10225
Q15223	Herpes:Q69091
Q15382	Herpes:P06477
Q15427	Herpes:P10240
Q15427	Herpes:P06491
Q15427	Herpes:P10201
Q15427	Herpes:P10231
Q15427	Herpes:P10230
Q15661	Herpes:P10204
Q15772	Herpes:P06477
Q16394	Herpes:P06477
Q16621	Herpes:P10230
Q16633	Herpes:P10212
Q16774	Herpes:P10204
Q16864	Herpes:P10204
Q49A26	Herpes:P68331
Q4J6C6	Herpes:P10204
Q53RE8	Herpes:P10204
Q53RE8	Herpes:P06477
Q5D1E8	Herpes:P10230
Q5JR59	Herpes:P32888
Q5JR59	Herpes:P10230
Q5JUX0	Herpes:P06477
Q5SRQ6	Herpes:P10238
Q5SW96	Herpes:P10204
Q5T7M9	Herpes:P10191
Q5VTL8	Herpes:P10233
Q63ZY6	Herpes:P10204
Q68DY1	Herpes:P10191
Q68G74	Herpes:P10215
Q6NVV1	Herpes:P04487
Q6NXP0	Herpes:P10233
Q6P1W5	Herpes:P10210
Q6PDB4	Herpes:P06477
Q6S8J3	Herpes:P04487
Q6UWN8	Herpes:P10204
Q6ZP80	Herpes:P10204
Q7L190	Herpes:P08393
Q7L2Z9	Herpes:P10224
Q7L4P6	Herpes:P10218
Q7L4P6	Herpes:P10224
Q7L5A8	Herpes:P06477
Q7L8A9	Herpes:P10204
Q7Z4H7	Herpes:P10211
Q7Z4H7	Herpes:P10209
Q7Z4H7	Herpes:P10210
Q86SE5	Herpes:P04288
Q86VW0	Herpes:P10191
Q86XP3	Herpes:P04296
Q8IUH3	Herpes:P10230
Q8IYA8	Herpes:P10238
Q8IYN2	Herpes:P10224
Q8IZ63	Herpes:P10201
Q8N0V1	Herpes:P10224
Q8N4H5	Herpes:P10240
Q8N5R6	Herpes:P04488
Q8N5R6	Herpes:P08393
Q8N5R6	Herpes:P04288
Q8N5R6	Herpes:P68331
Q8N682	Herpes:P10204
Q8N6Y0	Herpes:P10217
Q8N8U2	Herpes:P04485
Q8N998	Herpes:P06477
Q8N9W6	Herpes:P10210
Q8N9W6	Herpes:P10240
Q8NCM8	Herpes:P04487
Q8ND90	Herpes:P32888
Q8ND90	Herpes:P10212
Q8ND90	Herpes:P10218
Q8NEY4	Herpes:P10191
Q8NHQ1	Herpes:P10224
Q8NHQ1	Herpes:P10218
Q8TBF5	Herpes:P06477
Q8TBM7	Herpes:P10204
Q8TBQ9	Herpes:P10204
Q8TC12	Herpes:P10204
Q8TF71	Herpes:P10224
Q8WUH6	Herpes:P06477
Q8WUI4	Herpes:P08393
Q8WVF5	Herpes:P06477
Q8WVX3	Herpes:P10204
Q8WW12	Herpes:P10240
Q8WXF8	Herpes:P10191
Q92478	Herpes:P10191
Q92552	Herpes:P06477
Q92882	Herpes:P10204
Q92956	Herpes:Q69091
Q93065	Herpes:P10204
Q969E8	Herpes:P04288
Q969F0	Herpes:P04288
Q969F0	Herpes:P10218
Q969Q0	Herpes:P04487
Q96A35	Herpes:P06477
Q96BA8	Herpes:P04288
Q96BM0	Herpes:P06477
Q96EY1	Herpes:P10193
Q96EY1	Herpes:P04488
Q96F46	Herpes:P10229
Q96FN5	Herpes:P10209
Q96FQ6	Herpes:P06477
Q96GM5	Herpes:P04296
Q96GY0	Herpes:P08393
Q96IJ6	Herpes:P10217
Q96IT1	Herpes:P04288
Q96JM7	Herpes:P10239
Q96MD7	Herpes:P10204
Q96S65	Herpes:P10231
Q96S65	Herpes:P10230
Q99541	Herpes:P10204
Q99731	Herpes:P10204
Q99750	Herpes:P04288
Q99962	Herpes:P10228
Q9BQ66	Herpes:P10228
Q9BQ66	Herpes:P10220
Q9BQ66	Herpes:P10227
Q9BRK4	Herpes:P68331
Q9BRK4	Herpes:P04288
Q9BSJ6	Herpes:P10240
Q9BUL8	Herpes:P06477
Q9BUZ4	Herpes:P10230
Q9BWF2	Herpes:P08393
Q9BWG6	Herpes:P10204
Q9BX68	Herpes:P06477
Q9BXS6	Herpes:P06477
Q9C005	Herpes:P10204
Q9GZV8	Herpes:P08393
Q9GZV8	Herpes:P04488
Q9GZV8	Herpes:P32888
Q9GZV8	Herpes:P06486
Q9GZV8	Herpes:P10238
Q9H000	Herpes:P10230
Q9H0A8	Herpes:P10217
Q9H159	Herpes:P06477
Q9H2X6	Herpes:P04487
Q9H813	Herpes:P10204
Q9HCD5	Herpes:P10228
Q9HD26	Herpes:P10240
Q9NQZ6	Herpes:P06481
Q9NQZ6	Herpes:P04488
Q9NQZ6	Herpes:P10240
Q9NRA8	Herpes:P10191
Q9NRP0	Herpes:P06477
Q9NRS6	Herpes:P06477
Q9NRW1	Herpes:P10204
Q9NRY6	Herpes:P10227
Q9NS71	Herpes:P10191
Q9NV23	Herpes:P06477
Q9NVV9	Herpes:P04485
Q9NWS9	Herpes:P10205
Q9NX57	Herpes:P10230
Q9NXF8	Herpes:P10204
Q9NZL4	Herpes:P06477
Q9P1W9	Herpes:P10240
Q9UHD2	Herpes:P36313
Q9UK22	Herpes:P10193
Q9UKT9	Herpes:P68331
Q9UKT9	Herpes:P10240
Q9UKT9	Herpes:P10201
Q9UNX3	Herpes:P04487
Q9UPY8	Herpes:P10230
Q9UPY8	Herpes:P10219
Q9Y2G8	Herpes:P10224
Q9Y2M0	Herpes:P04296
Q9Y2W2	Herpes:P10230
Q9Y3Q8	Herpes:P10228
Q9Y3U8	Herpes:P04487
Q9Y4P9	Herpes:P10204
Q9Y5A6	Herpes:P08393
Q9Y5F6	Herpes:P10186
Q9Y6H6	Herpes:P10191
Q15223	Herpes:A1Z0Q5
P21333	Herpes:Q9J0X9
Q04637	Herpes:Q9J0X9
P25963	Herpes:Q9J0X9
Q9Y4K3	refseq:NP_044625
P60709	Herpes:Q9J0X9
Q71SY5	Herpes:G8HBG2
P11940	Herpes:Q9J0X9
P35579	refseq:NP_044629
Q13546	Herpes:U5TQE9
O43390	Herpes:Q9J0X9
Q92841	Herpes:Q9J0X9
Q6P2Q9	Herpes:Q9J0X9
Q9Y572	Herpes:U5TQE9
O75369	Herpes:Q9J0X9
P61978	Herpes:Q9J0X9
P11142	Herpes:Q9J0X9
P35658	Herpes:Q9J0X9
P55884	Herpes:Q9J0X9
Q99613	Herpes:Q9J0X9
O00303	Herpes:Q9J0X9
intact:EBI-4399559	Herpes:Q9J0X9
H0YL14	Herpes:D3YP88
P08107	Herpes:Q9J0X9
Q13310	Herpes:Q9J0X9
Q12959	Herpes:Q06093
P28482	Herpes:Q69559
Q14790	Herpes:Q1XBR6
P09603	Herpes:Q8UZD0
P18847	Herpes:Q9DGW5
P15336	Herpes:Q9DGW5
P18846	Herpes:Q9DGW5
P05412	Herpes:Q9DGW5
O14867	Herpes:Q9DGW5
P16220	Herpes:Q9DGW5
P17275	Herpes:Q9DGW5
P17535	Herpes:Q9DGW5
P17544	Herpes:Q9DGW5
P35638	Herpes:Q9DGW5
Q16621	Herpes:Q9DGW5
Q16649	Herpes:Q9DGW5
Q9NR55	Herpes:Q9DGW5
P18847	Herpes:E7DBL9
P15336	Herpes:E7DBL9
P18846	Herpes:E7DBL9
P05412	Herpes:E7DBL9
O14867	Herpes:E7DBL9
P16220	Herpes:E7DBL9
P17275	Herpes:E7DBL9
P17535	Herpes:E7DBL9
P17544	Herpes:E7DBL9
P35638	Herpes:E7DBL9
Q16621	Herpes:E7DBL9
Q16649	Herpes:E7DBL9
Q9NR55	Herpes:E7DBL9
Q9Y5Q3	Herpes:E7DBL9
P06239	Herpes:Q9YJQ8
Q96Q89	Herpes:O41958
P21333	Herpes:P88988
P21333	Herpes:O41962
P35222	Herpes:P88980
Q07812	Herpes:P89884
P27694	Herpes:P88981
P62988	Herpes:O41925
P28074	Herpes:P88980
Q13576	Herpes:P89653
Q13576-1	Herpes:P89884
P51665	Herpes:O41946
Q15025-1	Herpes:O41969
Q15025	Herpes:O41969
Q86UP2-1	Herpes:O41957
Q86UP2	Herpes:O41957
Q86UP2	Herpes:O41964
Q86UP2-1	Herpes:O41964
P07900	Herpes:P88980
P23508-1	Herpes:P88992
P23508	Herpes:P88992
P35606	Herpes:P88988
O00401	Herpes:O41932
P63279	Herpes:O41955
P63279	Herpes:O41969
P36941	Herpes:P88995
P18850	Herpes:P88995
P02751	Herpes:O41949
P02751	Herpes:O41931
Q15369	Herpes:O41974
P02647	Herpes:P88988
P02647	Herpes:O41963
P02671	Herpes:O41946
P07910	Herpes:P88983
P02768-1	Herpes:P89884
P02768	Herpes:O41970
P02768	Herpes:O41931
P02768-1	Herpes:P88993
P02768	Herpes:P89653
P02768-1	Herpes:O41970
P02768-1	Herpes:O41931
P02768	Herpes:P88993
P29122-1	Herpes:O41947
P29122	Herpes:O41947
Q96RL1	Herpes:O41947
Q96RL1-1	Herpes:O41947
Q99996	Herpes:O41970
P34741	Herpes:O41946
Q16236	Herpes:O41958
Q16236-1	Herpes:O41958
P05106-1	Herpes:O41949
P05106	Herpes:O41949
Q9P2M7	Herpes:O41957
P35580	Herpes:O41941
P35580-1	Herpes:O41941
Q14152	Herpes:O41964
P46777	Herpes:O41964
P46379	Herpes:P88980
P46379-1	Herpes:P88980
P02792	Herpes:O41958
P02792	Herpes:P89884
P02792	Herpes:P89653
Q14203	Herpes:O41964
Q14203-1	Herpes:P88996
Q14203-1	Herpes:O41964
Q14203	Herpes:P88996
Q9UJY4	Herpes:O41957
Q96SN8	Herpes:O41970
Q96SN8	Herpes:O41941
Q96SN8-1	Herpes:O41970
Q96SN8-1	Herpes:O41941
O94875	Herpes:O41958
Q9ULT8	Herpes:P88991
Q9BVJ6	Herpes:P88983
Q9BVJ6-1	Herpes:P88983
Q9Y383	Herpes:O41952
Q9Y383-1	Herpes:O41952
O95373	Herpes:P88993
Q9H4A3	Herpes:P88988
Q9H4A3-1	Herpes:P88991
Q9H4A3-1	Herpes:P88988
Q9H4A3-1	Herpes:O41964
Q9H4A3	Herpes:P88995
Q9H4A3	Herpes:O41964
Q9H4A3-1	Herpes:P88995
Q9H4A3-1	Herpes:O41951
Q9H4A3	Herpes:O41951
Q9H4A3	Herpes:P88991
Q9H4A3-1	Herpes:O41970
Q9H4A3	Herpes:O41970
P13164	Herpes:P88995
Q14980	Herpes:P88996
Q14980-1	Herpes:P88996
P02545	Herpes:O41970
O00629	Herpes:O41946
Q86VP1	Herpes:O41947
Q86VP1-1	Herpes:O41947
Q86V48-1	Herpes:P88986
Q86V48	Herpes:P88986
Q03001	Herpes:P88986
Q03001	Herpes:O41952
Q03001	Herpes:O41970
Q13813	Herpes:P89653
Q13813-1	Herpes:P89884
Q7Z406-1	Herpes:O41957
Q7Z406	Herpes:O41957
Q69YQ0	Herpes:O41970
O43707	Herpes:O41957
Q01082	Herpes:O41970
Q01082	Herpes:P88993
Q01082	Herpes:O41946
Q01082-1	Herpes:O41970
P12814	Herpes:O41966
P11021	Herpes:O41957
P36956	Herpes:P88995
Q9UGI0	Herpes:O41957
Q8N720	Herpes:O41949
Q8N720-1	Herpes:O41949
Q08379	Herpes:O41966
Q08379	Herpes:O41957
Q08379-1	Herpes:O41957
Q08379-1	Herpes:O41966
P11310-1	Herpes:O41949
P11310	Herpes:O41949
O94972-1	Herpes:P88980
O94972	Herpes:P88980
Q96KQ7	Herpes:P88987
O43395	Herpes:P88983
Q92905	Herpes:P89653
Q92905	Herpes:O41946
Q92905	Herpes:P89884
Q96SB8	Herpes:P88993
Q96SB8-1	Herpes:P88993
O15226	Herpes:O41958
Q9UHX1	Herpes:P88991
Q9UHX1-1	Herpes:P88991
Q14789	Herpes:P88986
Q14789	Herpes:O41970
Q14789	Herpes:O41957
Q14789	Herpes:P88980
Q9BUQ8	Herpes:P88987
P02795	Herpes:O41952
Q13127-1	Herpes:O41947
Q13127	Herpes:O41947
Q9Y6C2	Herpes:P88980
P14625	Herpes:O41957
P14625	Herpes:O41966
Q8IWZ3	Herpes:P88996
Q96MT8	Herpes:P88993
Q96MT8-1	Herpes:P88993
P21860	Herpes:O41931
P62258	Herpes:P88993
Q9HCM1	Herpes:P89884
Q9HCM1	Herpes:O41952
Q9HCM1	Herpes:P89653
Q9NZN5	Herpes:P88980
Q9NZN5-1	Herpes:P88980
Q7Z3K3	Herpes:P88991
Q7Z3K3-1	Herpes:P88991
Q7Z3K3	Herpes:O41947
Q15365	Herpes:O41951
Q9GZU2-1	Herpes:P88997
Q9GZU2	Herpes:P88995
P02675	Herpes:O41931
P02675	Herpes:P88993
Q9UL03	Herpes:P88993
P09874	Herpes:P88996
Q9NYW8	Herpes:O41954
Q9NYW8	Herpes:O41957
Q96RI1	Herpes:O41949
Q92558	Herpes:O41932
Q15643	Herpes:P88993
Q15643	Herpes:O41957
Q92748	Herpes:O41949
Q9H3P7	Herpes:O41931
O14640	Herpes:O41957
Q9UKL3	Herpes:O41969
O00410	Herpes:O41970
Q8TDM6	Herpes:O41958
Q8TDM6-1	Herpes:O41958
Q9BXL7	Herpes:P88980
P61201-1	Herpes:O41946
P61201	Herpes:O41946
P55268	Herpes:P88987
Q86W92	Herpes:P88987
Q2M3G4	Herpes:O41946
Q8ND30	Herpes:O41941
Q14966	Herpes:O41947
Q14966-1	Herpes:O41947
Q01085	Herpes:P88987
P05787	Herpes:O41952
P24043	Herpes:O41949
Q7KZ85	Herpes:P88987
Q7KZ85-1	Herpes:P88987
O00560	Herpes:O41955
O00560-1	Herpes:O41955
P30622	Herpes:O41954
Q93034	Herpes:O41974
Q14457	Herpes:P89884
Q14457	Herpes:P89653
P04114	Herpes:P88988
P04114	Herpes:P88987
Q15629	Herpes:O41956
Q15172	Herpes:O41958
P34932	Herpes:O41957
O43159	Herpes:P88996
P0C0L5	Herpes:P88986
O60879	Herpes:O41932
Q7Z429	Herpes:O41925
P04196	Herpes:O41947
P04196	Herpes:O41927
O75197	Herpes:P88995
O00339	Herpes:O41949
O00339-1	Herpes:O41949
P35749	Herpes:O41957
P49321	Herpes:P88993
P49321-1	Herpes:P88993
O15020	Herpes:P88992
P28290	Herpes:P88991
O75387	Herpes:P88995
O75387-1	Herpes:P88995
Q96AE4-1	Herpes:O41957
Q96AE4	Herpes:O41957
Q9UNK0	Herpes:O41952
Q9UNK0	Herpes:O41946
Q15005	Herpes:P88995
P52756-1	Herpes:O41957
P52756	Herpes:O41957
Q5W0Q7-1	Herpes:P88992
Q5W0Q7	Herpes:P88992
Q9BSL1	Herpes:P88993
Q7Z7A1	Herpes:O41939
Q8TCN5-1	Herpes:O41949
Q8TCN5	Herpes:O41949
O94953	Herpes:O41947
Q9Y4B4	Herpes:O41969
Q9Y520	Herpes:P88991
Q9H2P0	Herpes:O41954
Q8IYH5	Herpes:P88996
Q8IYH5-1	Herpes:P88996
O75179	Herpes:P88980
O75179-1	Herpes:O41954
O75179	Herpes:O41954
Q9NZ09	Herpes:P88991
Q9NPG4	Herpes:P88995
Q96KR1	Herpes:O41947
Q96KR1	Herpes:P88983
Q9NY74	Herpes:O41931
Q9NXG0	Herpes:O41970
Q9NXG0	Herpes:O41941
Q96EA4-1	Herpes:O41941
Q96EA4	Herpes:O41941
P56962	Herpes:P88990
Q7Z3E2	Herpes:O41941
Q4V328-1	Herpes:O41946
Q4V328-1	Herpes:O41931
Q4V328	Herpes:O41931
Q4V328	Herpes:O41946
P29375	Herpes:P89653
P29375-1	Herpes:P89884
Q9P0J7	Herpes:O41947
Q9GZR7	Herpes:P88995
Q9GZR7	Herpes:P88990
Q9ULJ7	Herpes:O41957
Q8NA29	Herpes:P88995
Q8NFH5	Herpes:P89884
Q8NFH5	Herpes:P89653
Q6UXV4	Herpes:P88988
Q9UMS6	Herpes:O41932
Q6ZU65-1	Herpes:P88983
Q6ZU65	Herpes:P88983
Q86VE9-1	Herpes:P88995
Q86VE9	Herpes:P88995
Q5M9N0	Herpes:O41957
Q5M9N0-1	Herpes:O41957
Q7Z3S9	Herpes:O41949
Q7Z3S9-1	Herpes:O41949
O14972	Herpes:P88980
Q659C4	Herpes:P88993
Q8IWB9	Herpes:P88995
Q9P1Z2	Herpes:P88980
Q9P1Z2-1	Herpes:P88980
Q8IZ21	Herpes:O41932
Q5VSY0	Herpes:O41949
Q96ST8	Herpes:P88983
Q96ST8-1	Herpes:P88983
Q8N8U9	Herpes:O41947
Q3MJ40-1	Herpes:O41932
Q3MJ40	Herpes:O41932
P12259	Herpes:P88983
P41235	Herpes:O41949
P29144	Herpes:O41969
Q5VU43	Herpes:P88992
Q5VU43	Herpes:O41946
P48960	Herpes:O41949
O94913	Herpes:P88987
Q13137	Herpes:O41947
P13500	Herpes:O41925
P00740	Herpes:O41949
P00439	Herpes:P89884
P00439	Herpes:P89653
Q9H074	Herpes:P89884
Q9H074	Herpes:P89653
Q5SYE7	Herpes:O41932
Q9NZV1	Herpes:O41949
Q5JSZ5	Herpes:P88987
F8W7T7	Herpes:P88987
Q9NPI7	Herpes:O41964
Q5VVJ2	Herpes:O41964
Q9NVR5	Herpes:O41949
Q9NVR5-1	Herpes:O41949
O75925	Herpes:O41969
P46939	Herpes:P89884
P46939	Herpes:P89653
Q92793	Herpes:O41951
P06241	Herpes:P89654
Q15366	Herpes:O41951
P10415	Herpes:P89653
P10415	Herpes:P88995
Q04206	Herpes:O41974
P62987	Herpes:O41925
G3V5T9	Herpes:P89883
O00410-3	Herpes:O41970
O14640-2	Herpes:O41957
O60879-2	Herpes:O41932
O94875-2	Herpes:O41958
P02545-3	Herpes:O41970
P02671-2	Herpes:O41946
P02751-10	Herpes:O41949
P02751-3	Herpes:O41931
P07900-2	Herpes:P88980
P07910-2	Herpes:P88983
P15498	Herpes:P89654
P15621	Herpes:P88987
P21333-2	Herpes:O41962
P21333-2	Herpes:P88988
P28290-3	Herpes:P88991
P30622-1	Herpes:O41954
P36956-4	Herpes:P88995
P41235-2	Herpes:O41949
P48960-2	Herpes:O41949
P52735	Herpes:P89654
Q01082-3	Herpes:O41946
Q01082-3	Herpes:P88993
Q03001-8	Herpes:O41970
Q03001-8	Herpes:O41952
Q07817	Herpes:P89653
Q07817	Herpes:P88995
Q2M3G4-2	Herpes:O41946
Q5VSY0-2	Herpes:O41949
Q5VU43-2	Herpes:O41946
Q5VU43-2	Herpes:P88992
Q6P0N6	Herpes:P89653
Q6P0N6	Herpes:P88993
Q7Z3K3-2	Herpes:O41947
Q86T75	Herpes:P88992
Q86W92-2	Herpes:P88987
Q8IWB9-2	Herpes:P88995
Q8IWZ3-2	Herpes:P88996
Q8IZ21-2	Herpes:O41932
Q8NA29-2	Herpes:P88995
Q96KQ7-2	Herpes:P88987
Q96Q89-3	Herpes:O41958
Q96RI1-2	Herpes:O41949
Q9BU62	Herpes:P88987
Q9NXG0-2	Herpes:O41941
Q9NXG0-2	Herpes:O41970
Q9UHD2	Herpes:O41932
Q9UPN3	Herpes:O41970
Q09472	Herpes:K4P3M7
Q03518	Herpes:Q77CE4
O15533	Herpes:Q77CE4
Q03519	Herpes:Q77CE4
P42224	Herpes:Q4VW77
A6NEM2	refseq:NP_045311
Q92985	Herpes:P29128
Q13547	Herpes:P29128
Q5SQ11	Herpes:P29128
P51610	Herpes:P30020
P52630	Herpes:Q77PU6
Q9ULW3	Herpes:Q9WSZ6
Q9UBU9	Herpes:P22575
P01730	Herpes:P22575
P06239	Herpes:P22575
P07948	Herpes:P22575
Q573B4	Herpes:P22575
P52294	Herpes:P13199
Q9UBU9	Herpes:P09503
P52292	Herpes:P13199
Q00534	Herpes:Q01043
Q573B4	Herpes:P09503
Q969H0	Herpes:Herpes:Q91LX9
Q93009	Herpes:Herpes:F5H9D8
Q9UBC3	Herpes:Herpes:Q9QR71
Q9Y6K1	Herpes:Herpes:Q9QR71
P26358	Herpes:Herpes:Q9QR71
P51608	Herpes:Herpes:Q9QR71
O43318	Herpes:Herpes:P03230
Q9NYJ8	Herpes:Herpes:P03230
O43521	Herpes:Herpes:P03182
Q9Y676	Herpes:Herpes:P03204
P06756	Herpes:Herpes:P03231
Q06330	Herpes:Herpes:P03204
P56524	Herpes:Herpes:P12978
Q92985	Herpes:Herpes:P03230
Q13651	Herpes:Herpes:P03180
Q9UKE5	Herpes:Herpes:P03230
P09603	Herpes:Herpes:P03228
Q13114	Herpes:Herpes:P03230
Q16611	Herpes:Herpes:P03182
O14920	Herpes:Herpes:Q777A4
Q15628	Herpes:Herpes:Q777A4
Q93009	Herpes:Herpes:P03211
P61981	Herpes:Herpes:Q8AZK7
P56524	Herpes:Herpes:Q8AZK7
P09603	Herpes:Herpes:P0CW72
Q13153	Herpes:Herpes:Q5PP90
Q13177	Herpes:Herpes:Q5PP90
Q13651	Herpes:Herpes:Q9J4B7
P16234	Herpes:Herpes:A8T7D5
Q08334	Herpes:Herpes:Q9J4B7
P60842	Herpes:Herpes:D3YRZ7
P11940	Herpes:Herpes:D3YRZ7
Q07812	Herpes:Herpes:P16778
P39748	Herpes:Herpes:P16749
O96017	Herpes:Herpes:P06725
O96017	Herpes:Herpes:P06726
P62993	Herpes:Herpes:P16749
P60842	Herpes:Herpes:P16749
Q9P0J0	Herpes:Herpes:P16749
P11940	Herpes:Herpes:P16749
P04406	Herpes:Herpes:P16749
P18615	Herpes:Herpes:P16749
Q9H307	Herpes:Herpes:P16749
Q07912	Herpes:Herpes:P16749
Q9H446	Herpes:Herpes:P16749
Q13651	Herpes:Herpes:P17150
P08123	Herpes:Herpes:P16749
P49757	Herpes:Herpes:P16749
P43235	Herpes:Herpes:P16749
Q9UHK0	Herpes:Herpes:P16749
P07858	Herpes:Herpes:P16749
Q9Y2B0	Herpes:Herpes:P16749
P51805	Herpes:Herpes:P16749
P78423	Herpes:Herpes:P69332
Q6UUV7	Herpes:Herpes:P16749
P20592	Herpes:Herpes:P16749
P14735	Herpes:Herpes:Q9J3M8
P20916	Herpes:Herpes:Q4JR05
P20916	Herpes:Herpes:Q9J3M8
Q93008	Herpes:Herpes:P08393
Q93009	Herpes:Herpes:P08393
P01857	Herpes:Herpes:P04488
P62269	Herpes:Herpes:P08393
P51610	Herpes:Herpes:P06492
Q9UKL0	Herpes:Herpes:P08393
Q03518	Herpes:Herpes:P03170
O14734	Herpes:Herpes:P08393
Q9P1Z3	Herpes:Herpes:P08393
Q00403	Herpes:refseq:NP_044650
P14859	Herpes:refseq:NP_044650
Q9Y4K3	Herpes:refseq:NP_044639
Q9Y4K3	Herpes:refseq:NP_044625
Q15750	Herpes:refseq:NP_044639
Q9NYJ8	Herpes:refseq:NP_044639
Q71SY5	Herpes:refseq:NP_044650
P35579	Herpes:refseq:NP_044629
P51617	Herpes:refseq:NP_044639
Q16594	Herpes:refseq:NP_044650
P49116	Herpes:refseq:NP_044639
P09603	Herpes:Herpes:Q8UZD0
Q96Q89	Herpes:Herpes:O41958
P21333	Herpes:Herpes:O41962
P21333	Herpes:Herpes:P88988
P35222	Herpes:Herpes:P88980
P27694	Herpes:Herpes:P88981
P62988	Herpes:Herpes:O41925
P28074	Herpes:Herpes:P88980
Q13576	Herpes:Herpes:P89884
P51665	Herpes:Herpes:O41946
Q15025	Herpes:Herpes:O41969
Q86UP2	Herpes:Herpes:O41964
Q86UP2	Herpes:Herpes:O41957
P07900	Herpes:Herpes:P88980
P23508	Herpes:Herpes:P88992
P35606	Herpes:Herpes:P88988
O00401	Herpes:Herpes:O41932
P63279	Herpes:Herpes:O41955
P63279	Herpes:Herpes:O41969
P36941	Herpes:Herpes:P88995
P18850	Herpes:Herpes:P88995
P02751	Herpes:Herpes:O41931
P02751	Herpes:Herpes:O41949
P02647	Herpes:Herpes:P88988
P02647	Herpes:Herpes:O41963
P02671	Herpes:Herpes:O41946
P02671	Herpes:Herpes:Q9QAI7
P07910	Herpes:Herpes:P88983
P02768	Herpes:Herpes:O41931
P02768	Herpes:Herpes:P88993
P02768	Herpes:Herpes:O41970
P02768	Herpes:Herpes:P89884
P29122	Herpes:Herpes:O41947
Q96RL1	Herpes:Herpes:O41947
Q99996	Herpes:Herpes:O41970
P34741	Herpes:Herpes:O41946
Q16236	Herpes:Herpes:O41958
P05106	Herpes:Herpes:O41949
Q9P2M7	Herpes:Herpes:O41957
P35580	Herpes:Herpes:O41941
Q14152	Herpes:Herpes:O41964
P46777	Herpes:Herpes:O41964
P46379	Herpes:Herpes:P88980
P02792	Herpes:Herpes:P89884
P02792	Herpes:Herpes:O41958
Q14203	Herpes:Herpes:P88996
Q14203	Herpes:Herpes:O41964
Q9UJY4	Herpes:Herpes:O41957
Q96SN8	Herpes:Herpes:O41970
Q96SN8	Herpes:Herpes:O41941
O94875	Herpes:Herpes:O41958
Q9ULT8	Herpes:Herpes:P88991
Q9BVJ6	Herpes:Herpes:P88983
Q9Y383	Herpes:Herpes:O41952
O95373	Herpes:Herpes:P88993
Q9H4A3	Herpes:Herpes:O41970
Q9H4A3	Herpes:Herpes:O41964
Q9H4A3	Herpes:Herpes:P88991
Q9H4A3	Herpes:Herpes:P88988
Q9H4A3	Herpes:Herpes:O41951
Q9H4A3	Herpes:Herpes:P88995
P13164	Herpes:Herpes:P88995
Q14980	Herpes:Herpes:P88996
P02545	Herpes:Herpes:O41970
O00629	Herpes:Herpes:O41946
Q86VP1	Herpes:Herpes:O41947
Q86V48	Herpes:Herpes:P88986
Q03001	Herpes:Herpes:P88986
Q03001	Herpes:Herpes:O41970
Q03001	Herpes:Herpes:P88993
Q03001	Herpes:Herpes:P89884
Q03001	Herpes:Herpes:O41952
Q13813	Herpes:Herpes:P89884
Q7Z406	Herpes:Herpes:O41957
Q69YQ0	Herpes:Herpes:O41970
O43707	Herpes:Herpes:O41957
Q01082	Herpes:Herpes:P88993
Q01082	Herpes:Herpes:O41970
Q01082	Herpes:Herpes:O41946
P12814	Herpes:Herpes:O41966
P11021	Herpes:Herpes:O41957
P36956	Herpes:Herpes:P88995
Q9UGI0	Herpes:Herpes:O41957
Q8N720	Herpes:Herpes:O41949
Q08379	Herpes:Herpes:O41966
Q08379	Herpes:Herpes:O41957
P11310	Herpes:Herpes:O41949
O94972	Herpes:Herpes:P88980
Q96KQ7	Herpes:Herpes:P88987
O43395	Herpes:Herpes:P88983
Q92905	Herpes:Herpes:P89884
Q92905	Herpes:Herpes:O41946
Q96SB8	Herpes:Herpes:P88993
O15226	Herpes:Herpes:O41958
Q9UHX1	Herpes:Herpes:P88991
Q14789	Herpes:Herpes:O41970
Q14789	Herpes:Herpes:P88980
Q14789	Herpes:Herpes:P88986
Q14789	Herpes:Herpes:O41957
Q9BUQ8	Herpes:Herpes:P88987
P02795	Herpes:Herpes:O41952
Q13127	Herpes:Herpes:O41947
Q9Y6C2	Herpes:Herpes:P88980
P14625	Herpes:Herpes:O41966
P14625	Herpes:Herpes:O41957
Q8IWZ3	Herpes:Herpes:P88996
Q96MT8	Herpes:Herpes:P88993
P21860	Herpes:Herpes:O41931
P62258	Herpes:Herpes:P88993
Q9HCM1	Herpes:Herpes:P89884
Q9HCM1	Herpes:Herpes:O41952
Q9NZN5	Herpes:Herpes:P88980
Q7Z3K3	Herpes:Herpes:O41947
Q7Z3K3	Herpes:Herpes:P88991
Q15365	Herpes:Herpes:O41951
Q9GZU2	Herpes:Herpes:P88997
P02675	Herpes:Herpes:P88993
P02675	Herpes:Herpes:O41931
Q9UL03	Herpes:Herpes:P88993
P09874	Herpes:Herpes:P88996
Q9NYW8	Herpes:Herpes:O41954
Q9NYW8	Herpes:Herpes:O41957
Q96RI1	Herpes:Herpes:O41949
Q92558	Herpes:Herpes:O41932
Q15643	Herpes:Herpes:O41957
Q15643	Herpes:Herpes:P88993
Q92748	Herpes:Herpes:O41949
Q9H3P7	Herpes:Herpes:O41931
O14640	Herpes:Herpes:O41957
